DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
3/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,100
4/8/2015,SIG AVC,SIG,6,NEUROIMAGEM NO ACIDENTE VASCULAR,30
4/8/2015,SIG SENTINELAS EM AÇÃO,SIG,4,PROCESSO DE FARMACOVIGILÂNCIA,60
5/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS OPERADOS,150
5/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,DIAGNÓSTICO E TRATAMENTO DA CIRROSE BILIAR PRIMÁRIA,120
6/8/2015,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,16,ANÁLISE DOS FATORES CONCORRENTES A INFORMAÇÃO CIENTÍFICA QUE INFLUÊNCIAM A PRESCRIÇÃO DE RESIDENTES MÉDICOS EM UM HOSPITAL UNIVERSITÁRIO,150
6/8/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,6,25 ANOS DO ESTATUTO DA CRIANÇA E DO ADOLESCENTE,90
7/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,7,DISCUSSÃO DE CASO CLÍNICO,150
10/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,75
10/8/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,9,SÍNDROME METABÓLICA EM CRIANÇAS E ADOLESCENTES,55
11/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,MONITORAMENTO- ORGANIZAÇÃO DO PROCESSO DE TRABALHO NAS DIFERENTES DIMENSÕES DO MACROPROCESSO: TECNOVIGILÂNCIA,60
12/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,90
12/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,13,COLESTASES FAMILIARES,120
12/8/2015,SIG UROLOGIA,SIG,5,DISCUSSÃO DE CASOS CLÍNICOS,50
13/8/2015,SIG REUMATOLOGIA PEDIÁTRICA,SIG,1,REUMATOLOGIA PEDIÁTRICA,60
13/8/2015,SIG RCP,SIG,1,ABORDAGEM DOS CURSOS TECA (TREINAMENTO EM EMERGÊNCIAS CARDIOVASCULARES) E SAVIC (SUPORTE AVANÇADO DE VIDA EM INSUFICIÊNCIA CARDÍACA),60
13/8/2015,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA,SIG,5,DESENVOLVIMENTO DE COMPETÊNCIA PEDAGÓGICA DE PRECEPTORES,60
14/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,9,DISCUSSÃO DE CASO CLÍNICO,150
17/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,60
18/8/2015,SIG TELEENFERMAGEM - SAÚDE MENTAL,SIG,2,DISCUSSÃO DE CASOS CLÍNICOS,120
18/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,PROCESSOS DE FISCALIZAÇÃO DECORRENTES DAS QUEIXAS TÉCNICAS DE MEDICAMENTO,60
19/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DISCUSSÃO DE CASOS OPERADOS,100
19/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,DISCUSSÃO DE CASOS CLÍNICOS,85
21/8/2015,SIG TELECOLOPROCTOLOGIA,SIG,6,DISCUSSÃO DE CASOS CLÍNICOS,60
21/8/2015,SIG TELEPSIQUIATRIA,SIG,3,DISCUSSÃO DE CASOS CLÍNICOS,75
21/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,6,DISCUSSÃO DE CASO CLÍNICO,150
24/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,90
24/8/2015,SESSÃO CAMINHOS DO CUIDADO,SESSÃO,2,OFICINA DO PROJETO CAMINHO DO CUIDADO E REUNIÃO DOS DIRETORES DA ESCOLA TÉCNICA DO SUS,80
25/8/2015,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,26,QUOTIDIANO DE MULHERES DO SEMIÁRIDO NORDESTINO QUE SOFRERAM ABUSO SEXUALNO CONTEXTO FAMILIAR,210
25/8/2015,SIG SENTINELAS EM AÇÃO,SIG,3,NUTRIVIGILÂNCIA / MONITORAMENTO DO RISCO: NOVO PROCESSO DE TRABALHO,60
26/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASOS OPERADOS,75
26/8/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,INDICAÇÃO DE TRANSPLANTES DE FÍGADO NAS DOENÇAS COLESTÁTICAS,70
27/8/2015,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,8,REABILITAÇÃO INFANTIL E PATOLOGIAS DO APARELHO LOCOMOTOR NA INFÂNCIA,60
27/8/2015,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,36,QUOTIDIANO DE FAMILIARES ACOMPANHANTES DE PESSOAS HOSPITALIZADAS COM DEPENDÊNCIA PARA AUTOCUIDADO,300
28/8/2015,SIG UROLOGIA PEDIÁTRICA,SIG,7,BEXIGA NEUROGÊNICA E NÃO NEUROGÊNICA: PRINCÍPIOS DE ACOMPANHAMENTO E CONDUTA UROLÓGICA / QUAL O PAPEL DA VIDEOURODINÂMICA NA INFÂNCIA,90
28/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,10,DISCUSSÃO DE CASO CLÍNICO,237
29/8/2015,CURSO DE CIRURGIA - OTORRINOLARINGOLOGIA, VIDEOCONFERÊNCIA,18,DISCUSSÃO DE CASO CLÍNICO,300
31/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,80
31/8/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,3,APRESENTAÇÃO DO PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL,110
